series_id,mean_abs_rel_change,ofv_reference_params,ofv_recalibrated,recalib_snw_dth,recalib_snw_att,recalib_snw_pmf,recalib_snw_amf,recalib_sl0_dth,recalib_sl0_pwp,recalib_sl0_fcy,recalib_sl0_bt0,recalib_urr_dth,recalib_lrr_dth,recalib_urr_wsr,recalib_urr_ulc,recalib_urr_tdh,recalib_urr_tdr,recalib_urr_ndr,recalib_urr_uct,recalib_lrr_dre,recalib_lrr_lct
0,0.15609647,0.25905030965805054,0.25764110684394836,0.0,0.6723593,1.0219332,0.059943177,99.25257,698.5961,153.0045,3.0202198,1.7375687,1.9033942,0.9988997,0.21121888,172.36594,0.48677203,2.7804916e-07,1.4214419e-06,0.006842251,5.2771384e-07
1,0.15414453,0.24872034788131714,0.21316996216773987,0.0,-0.0074583143,0.35977012,0.018109025,97.315796,106.58339,136.57828,4.351864,2.8872995,0.27957729,0.9995029,0.1215266,148.17268,0.31371388,2.64797e-06,0.010219235,0.010836407,1.0897684e-05
2,0.15977597,0.2561003565788269,0.24337945878505707,0.0,-0.007511654,0.40263036,0.017340338,97.55075,118.15637,143.59111,3.669769,2.1281586,0.8097572,0.99995965,0.113919586,38.75669,0.25172922,9.8542605e-09,0.00522816,0.011137959,0.00010133478
3,0.15379493,0.23520146310329437,0.23260487616062164,0.0,-0.00744405,0.46128148,0.017061435,45.638973,73.05501,100.19509,1.7215983,1.9583213,0.84587604,0.9991247,0.16898523,146.89738,0.70045066,1.5331229e-06,0.003842525,0.010114392,3.0546238e-05
4,0.15455543,0.2428005337715149,0.2311972826719284,0.0,-0.00710586,0.40745267,0.016545368,71.46228,62.016373,113.89648,3.1395135,2.5927422,0.1930652,0.9997817,0.13949217,137.95888,0.6428201,1.6343877e-06,0.0048101936,0.011053441,0.0003187806
5,0.15229271,0.22922296822071075,0.22702640295028687,0.0,0.08546503,0.5744528,0.031931594,99.91601,699.0666,160.31522,3.129366,2.3100529,0.94108254,0.9999485,0.20245454,197.42401,0.36392894,5.332893e-07,3.3034001e-07,0.008862349,9.580628e-08
6,0.15521662,0.25382232666015625,0.21748870611190796,0.0,-0.010274464,0.010828458,0.09060736,99.946434,35.55022,135.02548,5.6170244,2.3757443,0.39768204,0.9996208,0.1402545,68.491974,0.033488404,7.694073e-08,0.0152076725,0.013488378,0.00022636827
7,0.1559689,0.2417234182357788,0.22845859825611115,0.0,-0.007506968,0.42628375,0.017100142,99.74749,18.149067,147.9819,3.4944358,2.0964386,0.67175573,0.9999949,0.15035705,78.37792,0.33735827,1.9625462e-08,0.002638595,0.010802828,9.6427444e-05
8,0.15324943,0.23553986847400665,0.2329636961221695,0.0,-0.006205056,0.4776529,0.04796065,99.83953,348.0451,162.86311,2.9053614,2.201853,1.0733644,0.99983305,0.20167287,133.9604,0.9405717,2.1616552e-06,4.2492397e-06,0.00881308,5.7335463e-08
9,0.15715425,0.2573409676551819,0.2341809868812561,0.0,-0.007488733,0.3928807,0.017450456,99.5978,90.61874,142.14726,4.012804,2.0654156,0.76471496,0.9999477,0.12412379,42.863457,0.2724029,2.7954587e-07,0.0075607374,0.011949512,7.68689e-05
10,0.15661274,0.25143131613731384,0.22627602517604828,0.0,-0.009100764,0.05811209,0.08616667,98.04045,30.585098,134.82727,5.148246,2.5392933,0.3103321,0.9994966,0.13836105,13.751755,0.06531067,3.3455603e-06,0.004980096,0.012707664,0.0009384316
11,0.15576193,0.23845279216766357,0.241404190659523,0.0,0.6719159,0.9671539,0.07074921,98.796745,699.64056,155.04265,3.012564,2.8579724,0.8133983,0.99977386,0.1818229,66.74084,0.37613523,3.3085908e-07,2.3204334e-06,0.0073417933,1.8161637e-07
12,0.15282288,0.24666829407215118,0.23214225471019745,0.0,-0.007491352,0.42388222,0.0174808,93.53005,239.10222,145.1829,3.1461344,1.8888526,1.0687538,0.999678,0.16994378,146.61983,0.70983154,1.427137e-07,0.0004223116,0.009486827,0.0005499946
13,0.15484153,0.23048585653305054,0.22928950190544128,0.0,0.08933939,0.5981785,0.035374135,99.78839,692.05444,158.9099,3.2077458,2.2379453,1.2248385,0.9993129,0.18159457,13.184817,0.012004973,9.94257e-07,8.6082724e-07,0.008783591,1.3628609e-07
14,0.15804616,0.2570660412311554,0.2438928186893463,0.0,-0.0070280465,0.41137236,0.01737067,94.91382,168.19646,141.93735,3.4523485,2.3283799,0.77217835,0.999822,0.11749307,17.21895,0.27661377,1.2210613e-06,0.007065796,0.010535481,7.3219606e-05
15,0.15370657,0.24653714895248413,0.23568667471408844,0.0,-0.007471274,0.4399267,0.01723925,64.11926,84.470604,116.38717,2.2544405,1.9952288,0.89830637,0.9998287,0.14467855,68.53714,0.7787883,9.987815e-07,0.0032430908,0.010264543,2.3545148e-05
16,0.15419494,0.22863109409809113,0.21966013312339783,0.0,-0.0073537664,0.43322766,0.01936229,90.88141,111.137085,141.21054,3.1146214,2.1266248,0.65524936,0.99970865,0.16306043,71.81253,0.03323461,6.6178046e-07,0.0023177036,0.01044189,0.000117821
17,0.16016874,0.2536433935165405,0.23348312079906464,0.0,-0.0073638693,0.39760917,0.018764902,99.31151,117.25994,141.37366,3.9099922,1.9426802,1.218614,0.9997148,0.1356217,169.9524,0.38366336,5.846951e-07,0.002175055,0.009857443,0.00048065465
18,0.15580204,0.2352650761604309,0.22115449607372284,0.0,-0.007495742,0.40116954,0.017126044,99.996086,120.85981,144.55237,3.8409228,2.002702,0.9837206,0.999954,0.12684427,24.30575,0.5888706,4.004812e-07,0.007870922,0.01115822,7.788834e-05
19,0.15518142,0.23088201880455017,0.21799537539482117,0.0,-0.006955632,0.4272318,0.020072754,94.00224,54.20853,145.57129,3.1005027,1.9298011,0.7605161,0.99993855,0.14207831,142.88707,0.86734873,8.52397e-08,0.0011621088,0.011081581,4.6660145e-05
20,0.1580047,0.2413250356912613,0.22500145435333252,0.0,-0.0073069395,0.40804073,0.018037856,99.45669,111.65086,145.32336,3.6690073,2.15546,0.89116526,0.9995796,0.12781896,92.111336,0.967605,2.1698305e-07,0.0015748776,0.010456844,0.0003092971
21,0.15212893,0.22956900298595428,0.2301311045885086,0.0,0.53938323,0.7869651,0.06373109,94.25618,674.1307,147.38228,3.1519873,2.4659991,0.8980761,0.99551433,0.19641331,21.662027,0.22312619,3.0316136e-07,1.293342e-05,0.0078041223,1.9364246e-07
22,0.15778969,0.2478044629096985,0.23004098236560822,0.0,-0.0071654245,0.4085674,0.017073931,99.89802,118.489716,147.6305,3.5949275,1.5986856,1.1241829,0.9995408,0.12742011,128.1231,0.45811427,3.1855524e-07,0.002935778,0.011378195,9.2272225e-05
23,0.15499997,0.242403045296669,0.23517826199531555,0.0,-0.0062665874,0.41785386,0.017285174,97.186485,125.83682,146.9821,3.328439,1.7425351,1.2450331,0.9868659,0.1342906,16.832014,0.52382463,4.648254e-06,0.0049983715,0.011232444,1.1627045e-05
24,0.15151379,0.2310580611228943,0.22908176481723785,0.0,0.08940918,0.6277382,0.033547536,99.76038,674.6725,162.05264,3.1641805,2.5773008,0.4402505,0.9991713,0.21474493,146.22047,0.8000425,7.866649e-07,1.3660805e-06,0.009118356,3.1280795e-08
25,0.1588015,0.240272656083107,0.23537702858448029,0.0,-0.0055842497,0.44666255,0.05324506,99.999916,340.5838,158.48267,3.3985395,2.3165395,0.9225683,0.99974096,0.1898125,123.07255,0.88629234,4.060067e-08,2.607862e-07,0.009668131,1.0416572e-07
26,0.14790621,0.22221679985523224,0.2198973447084427,0.0,0.0894211,0.61501443,0.030967223,99.945404,697.63696,162.70805,3.0844297,2.5708008,0.4852528,0.9998277,0.18957226,148.65443,0.21628918,8.1482506e-07,1.8933879e-06,0.009458334,1.3384424e-07
27,0.1571575,0.2504150867462158,0.2376127541065216,0.0,-0.0071670716,0.43762976,0.018334659,91.15196,79.81787,142.83324,3.0579908,2.0039146,0.70199156,0.99926126,0.15454629,16.540157,0.556579,8.987903e-06,0.0006148538,0.011004418,5.091429e-05
28,0.15608849,0.24734392762184143,0.24639154970645905,0.0,0.8135995,1.1554806,0.07263234,98.64239,699.73267,151.32898,3.2620683,2.6148212,1.0570611,0.9997759,0.19032317,77.11002,0.60461146,3.4060676e-07,1.3147104e-06,0.0072417883,1.5704146e-08
29,0.15650094,0.24215084314346313,0.24552422761917114,0.0,0.5398537,0.86651886,0.059014995,99.9783,698.0012,154.73076,3.042319,0.7020323,2.816181,0.99948776,0.1827326,59.30335,0.050464887,6.175478e-07,9.625288e-08,0.0074839233,8.363027e-10
30,0.15552446,0.25363776087760925,0.23176242411136627,0.0,-0.010019999,0.10751786,0.069811955,99.34355,48.865517,134.17548,5.6005144,2.5572286,0.27188876,0.9997767,0.13809367,142.84222,0.62515485,1.1998006e-06,0.00034944154,0.01237201,0.0013328743
31,0.15673433,0.23927530646324158,0.2080916315317154,0.0,-0.0072240625,0.3621254,0.018030759,99.75705,73.71826,139.5482,4.470513,2.3158937,0.49836877,0.9999828,0.13040842,51.950027,0.22842427,2.1754808e-08,0.004234762,0.011908195,0.0006166562
32,0.15345873,0.22335296869277954,0.21707431972026825,0.0,-0.0074430457,0.4429168,0.017187832,54.73915,76.2612,105.734726,2.1451433,2.0151346,0.81666815,0.999938,0.14834996,96.26399,0.5361803,1.3294529e-07,0.0037487908,0.010673946,6.346962e-05
33,0.15429166,0.23546740412712097,0.23226526379585266,0.0,-0.0063506593,0.5196373,0.036198087,99.64507,285.41278,160.12935,2.9295766,2.80971,0.4637043,0.9981839,0.21534115,15.99042,0.2827563,8.0608413e-07,2.095044e-06,0.008573724,3.64487e-07
34,0.159594,0.25104820728302,0.2038872241973877,0.0,-0.0059208837,0.06414712,0.080230065,99.845276,73.45237,137.38943,5.4826264,2.2446475,0.47326043,0.9998933,0.15451355,55.992916,0.2977108,2.6536054e-07,0.0019191399,0.013364793,0.00089986593
35,0.15014009,0.21649375557899475,0.21515925228595734,0.0,-0.0054625524,0.46597877,0.056711376,99.504585,537.8618,161.04538,3.2086434,1.9888064,1.2168117,0.99964195,0.19031571,98.03751,0.13589829,1.1308402e-06,5.5341384e-06,0.009386487,1.3251716e-07
36,0.15831971,0.252742201089859,0.21963940560817719,0.0,-0.009714249,0.052271854,0.08461944,99.88697,74.666115,136.65657,5.3358536,2.5982466,0.3902384,0.9989799,0.13262984,172.5908,0.590346,2.194922e-07,0.003237052,0.012758312,0.0007882264
37,0.15367928,0.2501865029335022,0.2276362180709839,0.0,-0.0074903048,0.36899108,0.017953187,99.98344,70.829704,141.78737,4.367399,2.409668,0.36878338,0.9999905,0.12487572,30.634874,0.6137641,3.0447865e-08,0.00045786556,0.01234268,0.00089506916
38,0.15617163,0.2368786334991455,0.2211633175611496,0.0,-0.0075118653,0.4303156,0.019673435,99.66041,120.9457,153.55978,3.18117,2.077197,0.61697346,0.99996614,0.14059544,59.67168,0.30791658,1.9437432e-07,0.00013038368,0.011024272,5.840668e-06
39,0.1575049,0.24220481514930725,0.22766713798046112,0.0,-0.0072374656,0.4254869,0.01737731,99.86589,15.231126,148.0022,3.4959366,1.9597259,0.75848466,0.9999195,0.13495523,78.60978,0.04882406,1.2279492e-07,0.0011839189,0.01157634,0.00024310738
40,0.15756892,0.25084954500198364,0.23759004473686218,0.0,-0.0074712867,0.44153163,0.016715199,99.06151,117.33969,150.81323,3.2957685,1.678336,1.0535704,0.9998178,0.14656426,93.89139,0.39304504,9.4215785e-08,3.9260558e-05,0.010775307,7.338833e-05
41,0.15578964,0.24863970279693604,0.24941791594028473,0.0,0.5555403,0.9298837,0.0604434,99.90821,699.2706,156.85033,2.9542844,2.69376,0.80771714,0.999862,0.21953648,39.311546,0.82303214,7.334698e-07,1.4480368e-07,0.0074630543,1.1234229e-08
42,0.15685238,0.26611652970314026,0.2544052302837372,0.0,-0.009882549,0.04625678,0.087014884,99.517525,380.31772,139.09436,5.601906,2.4991505,0.35621107,0.99983996,0.16100492,122.586365,0.31735018,8.189388e-07,0.0074291565,0.012000739,0.0013101798
43,0.15856151,0.24038203060626984,0.21737423539161682,0.0,-0.005998912,0.00019284843,0.095930696,90.122284,116.676735,136.0496,5.4274855,3.004493,0.7578076,0.9790237,0.0016669309,54.86289,0.19465652,0.010877686,0.0001282286,0.0019826433,0.0002886242
44,0.15476444,0.24774911999702454,0.24425558745861053,0.0,-0.0055410583,0.38633093,0.07166858,99.94013,690.70197,162.6455,3.2124863,2.8467565,0.3385057,0.9981274,0.18762037,170.56633,0.071827956,4.797454e-06,4.0498317e-06,0.009557543,1.2482093e-08
45,0.1580779,0.22908784449100494,0.22893603146076202,0.0,0.5127845,0.7812013,0.05532998,98.223724,697.78046,149.87547,3.2520087,2.6521842,1.1558758,0.9991306,0.20105107,50.529068,0.5253781,2.1237483e-08,3.1727625e-06,0.007143404,4.2108745e-08
46,0.156681,0.2456432431936264,0.24466906487941742,0.0,0.08919184,0.59282357,0.03571322,99.92079,692.2987,160.07106,3.14417,2.467875,0.7509476,0.9999243,0.17422113,79.46447,0.25024128,2.800606e-08,7.0390684e-06,0.00893919,3.897882e-08
47,0.15492295,0.23528814315795898,0.23342567682266235,0.0,0.5397224,0.82324237,0.059338663,93.44846,699.04584,145.63153,3.3491194,2.5128305,0.9423338,0.9997479,0.18734153,80.32391,0.50051373,5.412652e-08,1.0867611e-06,0.008088504,1.2027001e-08
48,0.15616582,0.2292211949825287,0.2299823760986328,0.0,0.5531426,0.84179026,0.05388828,99.777756,697.6175,152.76425,3.3141239,2.4242954,1.0135106,0.9993138,0.20469293,164.64331,0.5420002,9.054298e-09,1.8191198e-06,0.0075506256,3.0760635e-08
49,0.1564972,0.24382780492305756,0.2423536777496338,0.0,0.08931307,0.6389293,0.030837834,99.62477,696.1496,159.27592,3.2659442,2.8023574,0.6374296,0.9990471,0.255964,163.45367,0.5605313,2.9012226e-06,4.220208e-07,0.008335999,1.6222701e-07
50,0.15557438,0.23208379745483398,0.22982938587665558,0.0,0.5453867,0.79517114,0.06252375,98.50667,693.7636,151.57408,3.330965,0.95568854,2.1151443,0.99641013,0.1628321,23.850815,0.25578585,1.6987699e-06,2.9365216e-05,0.007985334,8.0368565e-08
51,0.15535954,0.2303185760974884,0.220140740275383,0.0,-0.0093332445,0.00904348,0.097368985,99.953094,256.8523,140.57436,5.3923063,2.670781,0.40339088,0.999502,0.16745798,33.51879,0.43486008,1.7613309e-07,0.006513112,0.011705957,0.00097294245
52,0.15333997,0.2556048333644867,0.23501776158809662,0.0,-0.007502589,0.35160235,0.018142885,99.95331,226.81956,141.97966,4.645732,2.8144507,0.28914282,0.99999744,0.12665084,93.76927,0.37409848,6.6175105e-08,0.016673665,0.011901579,4.2455045e-05
53,0.15699099,0.2552352249622345,0.2418300360441208,0.0,-0.0074797063,0.41627494,0.017204829,99.12502,116.84925,146.02928,3.58091,1.9082878,1.0380386,0.9979785,0.13924956,16.85626,0.27390793,5.394012e-07,0.0031369012,0.010425283,0.00020623715
54,0.15763329,0.23262029886245728,0.23374509811401367,0.0,0.51157475,0.7332793,0.06504374,96.80843,692.3552,151.56548,3.113018,1.2209647,2.115144,0.9985114,0.18047713,21.576668,0.37904388,2.46885e-06,3.8757084e-06,0.007986908,9.437027e-07
55,0.15579428,0.24015651643276215,0.2364770472049713,0.0,0.9127596,1.1909356,0.08495683,74.695946,699.2414,126.337036,2.6918757,3.1483524,0.36076215,0.99984056,0.18786481,111.84416,0.64587045,4.286859e-07,4.982222e-08,0.0074376245,1.2989089e-08
56,0.15167771,0.2349894791841507,0.23641446232795715,0.0,0.54427874,0.8419499,0.061231196,99.62998,698.441,153.72583,3.2343826,2.4073894,1.1019008,0.99998033,0.20640059,32.469883,0.5997109,2.5377255e-07,1.230587e-06,0.007553212,7.95056e-08
57,0.15667178,0.24331100285053253,0.23358596861362457,0.0,-0.00724793,0.42050138,0.017351063,98.1571,112.004944,146.72682,3.3630419,2.2130508,0.6576536,0.99997413,0.12905201,33.931274,0.2011748,5.780133e-07,0.0033821107,0.010547234,3.8407998e-05
58,0.15490453,0.23474839329719543,0.2245418280363083,0.0,-0.007471728,0.4189345,0.01698599,98.88599,115.5472,144.2703,3.575115,2.1356258,0.9273612,0.999556,0.12986441,16.988605,0.5062506,6.258181e-07,0.006806414,0.010292824,6.600765e-05
59,0.15495154,0.2483391910791397,0.24923107028007507,0.0,0.6726728,0.93798614,0.06777138,99.14016,699.03864,151.32436,3.3345144,1.6738613,1.8369648,0.99972713,0.16386591,95.385284,0.45379007,4.587899e-07,1.6961424e-06,0.007439661,2.9342482e-08
60,0.15550083,0.2351815104484558,0.23561015725135803,0.0,0.67146504,0.94757366,0.06672305,99.40343,697.5395,151.26466,3.321877,0.7895747,2.7936602,0.9998032,0.18042009,179.88515,0.43913063,2.954408e-07,7.0736654e-08,0.00756033,8.7602025e-08
61,0.15386112,0.24993255734443665,0.2535795271396637,0.0,0.5117428,0.9233406,0.0571112,99.49648,699.761,155.80997,2.9887002,1.8177798,1.7031302,0.9999761,0.18820818,195.04448,0.40592512,1.353754e-06,4.2079955e-06,0.0074362326,1.4964482e-07
62,0.15348269,0.23321738839149475,0.22614739835262299,0.0,-0.007439679,0.42539808,0.017421074,96.416664,37.161716,144.6053,3.33232,2.2665613,0.72985464,0.99990845,0.12717985,149.5665,0.5543348,1.2116705e-06,0.0027284147,0.010490358,7.305422e-05
63,0.15528955,0.24367067217826843,0.2374110221862793,0.0,0.5398542,0.7502032,0.05519174,99.323586,697.36395,150.88751,3.5019388,2.1409063,1.4040316,0.999775,0.18740818,141.50249,0.9297609,1.0424278e-06,4.196493e-07,0.0081188725,2.0449292e-10
64,0.1534869,0.2424282431602478,0.24684853851795197,0.0,0.6101602,0.7064972,0.080931276,55.354305,510.3134,106.16288,2.248522,4.516375,0.03954545,0.9174281,0.0004647632,68.95401,0.8286982,0.0062434347,9.426556e-06,0.56835955,0.007106095
65,0.15422003,0.2255128026008606,0.22593729197978973,0.0,0.5446643,0.84032696,0.0625884,99.5379,694.0719,154.56384,3.167069,1.6537995,1.5633341,0.9996066,0.19778493,55.484737,0.9156584,2.057605e-07,7.996625e-08,0.0080163805,3.589488e-08
66,0.15108396,0.24244612455368042,0.22900287806987762,0.0,-0.0074865376,0.38862532,0.017813241,99.76096,326.06238,146.67307,3.9941335,2.2923074,0.5745185,0.99961776,0.12758598,67.2593,0.2765023,3.3591056e-07,0.012537277,0.011137503,7.893477e-05
67,0.1556783,0.23560316860675812,0.24070784449577332,0.0,0.5116199,0.80755055,0.0612801,97.841324,696.92816,153.27686,2.882472,1.7157656,1.6214083,0.9997941,0.18924323,26.436539,0.26308078,1.3648412e-06,5.552391e-06,0.007373779,2.001557e-07
68,0.15414037,0.24226287007331848,0.23211295902729034,0.0,-0.0074566584,0.4065933,0.016857507,94.38936,113.35401,137.50114,3.6042933,1.7067555,1.2022781,0.9999075,0.121176235,76.53262,0.863019,1.5578474e-06,0.008946332,0.0111969635,6.237557e-05
69,0.15270089,0.23776596784591675,0.23756100237369537,0.0,0.5397257,0.8070673,0.06137818,99.852776,699.0834,151.62341,3.4849396,2.6988401,0.6899439,0.9999727,0.20224735,84.52629,0.28164214,3.0785347e-07,2.171423e-07,0.007863254,1.7737227e-08
70,0.15704538,0.21338053047657013,0.20918191969394684,0.0,-0.0063108304,0.40477985,0.06651091,99.90806,28.279264,151.76404,3.3015842,1.9391576,0.9221915,0.9988301,0.17700413,23.669243,0.7367708,2.1129872e-06,1.3102338e-06,0.009570255,2.667652e-07
71,0.1539409,0.22988077998161316,0.23328641057014465,0.0,0.5114345,0.818102,0.05663321,98.87335,698.931,152.58234,3.133373,0.7424473,2.911991,0.99999356,0.20931172,137.251,0.5213173,7.0962653e-07,5.249912e-06,0.0073162885,3.222895e-08
72,0.1535986,0.24333038926124573,0.2460111528635025,0.0,0.5448704,0.9071647,0.057718035,99.901924,699.6751,154.05232,3.084333,2.0799887,1.4830357,0.9998325,0.23594832,44.956863,0.24902786,1.7084819e-06,2.3791551e-06,0.0072155762,1.328153e-07
73,0.15505002,0.25015443563461304,0.23720626533031464,0.0,-0.007501149,0.424522,0.016622286,99.93477,121.294685,147.83047,3.7663105,2.2824037,0.47961494,0.9998291,0.14488007,142.77269,0.43223906,2.4945106e-07,0.002166533,0.011380517,0.00023186865
74,0.15511015,0.23286683857440948,0.23397937417030334,0.0,0.16664982,0.3947451,0.082477205,98.27549,569.5905,147.2613,3.600256,3.6162696,0.030246994,0.99772215,1.5455264e-06,43.503555,0.013473314,0.0067923544,3.7439736e-07,0.07787333,0.13478613
75,0.15162534,0.2305186241865158,0.2201405018568039,0.0,-0.0073791286,0.4093888,0.017550008,98.75113,113.58364,142.88635,3.7998252,1.870805,0.7670694,0.9999352,0.140785,134.04431,0.15928055,5.1757394e-07,0.009043349,0.011592841,3.4652396e-05
76,0.15648125,0.24456962943077087,0.2420780509710312,0.0,-0.0055006584,0.4691692,0.048270572,99.98838,429.94702,161.16173,3.0999951,2.093258,1.1598741,0.9999302,0.1938083,151.3277,0.6276592,8.974218e-09,4.3972432e-07,0.009098802,1.9085368e-08
77,0.15283367,0.23434408009052277,0.2318539321422577,0.0,-0.005596792,0.5246886,0.03839408,99.70671,594.9464,161.62576,3.0320575,2.6964412,0.89694005,0.99992293,0.20489225,67.93076,0.7945926,1.3204384e-07,2.2748802e-06,0.0084081935,6.8532636e-08
78,0.16099794,0.25532233715057373,0.2562306225299835,0.0,0.5430678,0.8182907,0.061020873,95.74009,676.4117,147.97986,3.143962,2.0147517,1.2762245,0.9997836,0.20138295,20.240705,0.056744725,5.006819e-06,1.1612929e-05,0.0075918944,1.8723796e-07
79,0.15635507,0.22754019498825073,0.2176528126001358,0.0,-0.007330946,0.45690724,0.019774606,99.58137,66.04765,151.6885,3.2546055,1.8056328,0.8220666,0.9990298,0.13059129,83.757095,0.46881646,2.442052e-07,5.2738433e-06,0.011132804,1.2112861e-06
80,0.15070833,0.23917105793952942,0.2387634664773941,0.0,0.08938018,0.602452,0.033410385,99.77045,698.20276,159.37169,3.174474,2.565498,0.69164246,0.99698555,0.18134972,18.82167,0.06610665,1.8866369e-06,1.4071217e-06,0.008483086,9.151737e-08
81,0.15355831,0.24747197329998016,0.23104940354824066,0.0,-0.0074798386,0.3922068,0.01720642,99.26326,114.17053,142.21024,4.2232594,2.641864,0.08619256,0.9999743,0.11309233,87.562675,0.50126976,1.3558655e-07,0.0049604475,0.012536017,0.00034648518
82,0.15169562,0.2252451628446579,0.2286444455385208,0.0,0.4132379,0.6838377,0.06213436,99.798874,698.12823,155.23213,3.2046914,2.5500243,0.96154326,0.99976546,0.20169996,75.26069,0.52038765,1.0499288e-06,1.1896097e-06,0.008005063,2.551029e-07
83,0.15338126,0.24165008962154388,0.21347983181476593,0.0,-0.007411968,0.38782185,0.017806506,98.55156,19.71399,143.97403,3.7409363,2.152284,0.60720265,0.99971485,0.1261316,116.96908,0.33283097,9.929034e-08,0.000576329,0.0114181265,0.00045314414
84,0.15008058,0.23558898270130157,0.2399081289768219,0.0,0.544934,0.8916177,0.060514014,99.78419,699.35645,156.94896,2.9929373,2.2833734,0.91086364,0.99963003,0.16559081,69.0373,0.5570301,7.178275e-07,1.5809155e-06,0.008139583,2.412962e-07
85,0.15169296,0.21762315928936005,0.21858327090740204,0.0,0.4132992,0.6328041,0.06288865,54.691223,258.21292,103.90536,2.4366624,3.437397,0.014317189,0.99222463,0.00021065392,62.849415,0.18451619,0.0068155043,3.2315334e-06,0.22663179,0.002299689
86,0.15842798,0.24841731786727905,0.2503959536552429,0.0,0.51219416,0.7847859,0.060817994,99.79791,697.0364,153.63487,3.1603053,1.2755798,2.172625,0.99991554,0.1649022,151.51758,0.15868455,7.9154216e-07,6.0760726e-06,0.0077493777,1.2993935e-07
87,0.16175435,0.2427070140838623,0.22066034376621246,0.0,-0.0074830195,0.41818386,0.017457604,99.90272,118.98236,149.1218,3.5053813,1.6917539,1.0136853,0.9997697,0.147299,92.189674,0.5388598,6.781559e-08,0.00041564126,0.010958268,6.2136474e-05
88,0.15412614,0.2398054450750351,0.22492359578609467,0.0,-0.009579283,0.021345064,0.091531366,87.12066,245.96082,127.93937,4.9754815,0.92143476,1.7962878,0.98575926,0.16066,10.830622,0.565102,1.2901333e-05,0.017243307,0.012495428,0.00037220836
89,0.1564719,0.2592546343803406,0.2416173815727234,0.0,-0.007351886,0.40083918,0.017379666,96.886925,118.753296,141.14362,3.8625739,2.1569242,0.817464,0.9997693,0.13319567,77.02648,0.6774193,2.9746036e-07,0.0018604434,0.010463795,0.0004015817
90,0.15537855,0.2405867576599121,0.23953597247600555,0.0,0.54529405,0.8495693,0.0570773,99.24958,693.68945,153.16042,3.2611663,1.902846,1.4026242,0.999113,0.18664174,94.57888,0.29593703,2.838446e-07,4.059965e-06,0.008150782,1.4967338e-06
91,0.15656525,0.23937012255191803,0.23871715366840363,0.0,0.67144775,0.9197519,0.06718537,98.451775,697.97174,149.60025,3.3438962,2.4658694,1.1949942,0.99941033,0.16952567,25.79143,0.23101997,4.904001e-07,3.6263825e-06,0.007538307,5.1819146e-08
92,0.15647611,0.2418358027935028,0.21098336577415466,0.0,-0.007490144,0.37827823,0.020186987,99.73017,48.123123,144.47668,3.7994897,2.302509,0.696998,0.99992967,0.12890969,36.059795,0.96982366,9.7394036e-08,0.0006118626,0.010861359,0.0004538569
93,0.1545594,0.23968243598937988,0.22508078813552856,0.0,-0.007008339,0.4166919,0.017470518,74.32926,93.70293,121.691246,2.9062207,1.8300142,0.9678664,0.99987245,0.15029618,53.91524,0.8938759,2.8596285e-06,0.0012242488,0.010978376,0.0005039184
94,0.15508132,0.23924367129802704,0.2370801866054535,0.0,-0.005499112,0.46374246,0.056010097,99.95887,699.4936,160.75307,3.2724934,1.8343533,1.2461417,0.9997159,0.18252778,45.56639,0.17038897,5.860974e-07,1.4993194e-06,0.009471132,9.282021e-09
95,0.15140572,0.23463475704193115,0.20603959262371063,0.0,-0.006364998,0.38516232,0.017835073,79.03475,93.63859,122.44357,3.1097105,1.9287398,0.8145172,0.9985161,0.13799249,150.6778,0.37664905,1.0652857e-06,0.006502902,0.010732402,0.00022662074
96,0.15518369,0.24886789917945862,0.24114778637886047,0.0,-0.0074280696,0.40801153,0.017553162,99.87066,120.17371,144.37665,3.954892,2.199069,0.5849073,0.99992716,0.13068974,75.378586,0.22604005,5.7880445e-08,0.0047062193,0.011173737,0.00022051086
97,0.15570566,0.2561888098716736,0.2413293868303299,0.0,-0.007491882,0.4040908,0.016834121,90.304985,107.9696,134.71968,3.4696217,2.1798701,0.7451324,0.99951077,0.11780636,136.5862,0.49945882,2.7162517e-07,0.009298942,0.011299821,4.3850823e-06
98,0.15472724,0.24003823101520538,0.23415176570415497,0.0,-0.007320165,0.44169775,0.017260335,98.030396,123.729385,148.64616,3.2486396,1.7574434,1.0562625,0.99980843,0.14104347,17.0912,0.35555986,4.600975e-07,0.0016914031,0.010505541,8.448707e-05
99,0.15697812,0.24335511028766632,0.24397562444210052,0.0,0.5796182,0.76691276,0.063926086,76.70413,627.3257,121.90522,3.4589758,3.9605649,0.017872931,0.98173666,0.00020147914,44.44465,0.010620382,0.005920113,6.1540595e-06,0.15457383,0.0004812741
100,0.1551558,0.248308926820755,0.23260407149791718,0.0,-0.0073517435,0.40696138,0.020246467,98.20574,116.25483,146.06099,3.471038,2.26607,0.53243184,0.99993056,0.14278789,139.71991,0.59691805,4.508459e-08,0.004550273,0.01058466,2.4451258e-05
101,0.15201755,0.2175486534833908,0.22159461677074432,0.0,0.5114998,0.8147791,0.057341516,99.94297,699.3179,156.22371,3.034553,1.6578642,1.6793224,0.99972975,0.2026045,120.26899,0.18086231,1.02681895e-07,2.0655425e-06,0.007684821,1.1061572e-08
