series_id,mean_abs_rel_change,ofv_reference_params,ofv_recalibrated,recalib_snw_dth,recalib_snw_att,recalib_snw_pmf,recalib_snw_amf,recalib_sl0_dth,recalib_sl0_pwp,recalib_sl0_fcy,recalib_sl0_bt0,recalib_urr_dth,recalib_lrr_dth,recalib_urr_wsr,recalib_urr_ulc,recalib_urr_tdh,recalib_urr_tdr,recalib_urr_ndr,recalib_urr_uct,recalib_lrr_dre,recalib_lrr_lct
1194,0.06703956,0.08935488760471344,0.08896332234144211,0.0,-0.0067003397,0.5495439,0.043370042,99.961395,698.1037,164.50555,2.8268983,1.621605,0.8847255,0.9997841,0.17446569,101.446846,0.120665684,2.1359885e-07,2.547712e-06,0.00918317,1.4981941e-07
1195,0.06662731,0.09329516440629959,0.09308089315891266,0.0,-0.005550393,0.4889591,0.053829826,99.99707,387.58417,164.32462,2.97252,2.0054736,0.6248991,0.99920315,0.17849948,57.13501,0.82989794,3.7395932e-07,3.468612e-06,0.009290905,5.8923426e-08
1196,0.06854758,0.09093739837408066,0.09087283909320831,0.0,-0.007415732,0.5397001,0.042545136,99.996574,670.1416,165.56975,2.9178984,1.5885509,0.93349653,0.9999643,0.17653231,122.304016,0.40905616,5.3541324e-08,6.7266814e-07,0.009123586,1.4815134e-08
1197,0.06249334,0.08964753895998001,0.08956918865442276,0.0,-0.0064753536,0.53341764,0.044936392,99.98647,695.2222,166.13327,2.9264996,1.7869582,0.7847067,0.99955577,0.17683646,128.6693,0.30534282,3.7808275e-07,2.3576904e-07,0.009202231,3.3355054e-08
1198,0.065832384,0.08998199552297592,0.09084364771842957,0.0,-0.005471435,0.48441604,0.04781225,99.761765,693.8852,157.25726,3.019551,3.2568052,31.152452,0.9998829,8.249402e-08,36.669693,0.013637989,0.0067274533,4.0133887e-08,2.2451954e-05,0.4316978
1199,0.06568686,0.09228437393903732,0.0918511375784874,0.0,-0.005551962,0.5286955,0.047064003,99.96271,610.38324,163.3993,2.9946632,1.3971735,1.1145865,0.9998943,0.17395718,129.8385,0.1691885,1.4838494e-07,6.62944e-07,0.0094071785,1.062459e-08
1200,0.06699946,0.09273282438516617,0.0924672931432724,0.0,-0.005596153,0.52824706,0.045785457,99.94175,691.07916,166.34355,2.9771447,1.6740452,0.9806702,0.9998003,0.17761813,111.717125,0.7634158,2.0995873e-08,1.4516801e-06,0.009012715,3.817982e-08
1201,0.06743552,0.09479299932718277,0.09448526799678802,0.0,-0.005510136,0.494489,0.05043746,99.91791,554.7845,165.48119,2.9667003,1.8699578,0.75747687,0.9997655,0.18157816,124.13316,0.19728424,8.208536e-07,1.7150154e-06,0.009149811,3.5809418e-08
1202,0.06667749,0.09380454570055008,0.09330086410045624,0.0,-0.0056228796,0.5325706,0.049443617,99.991684,538.17596,164.65459,2.98311,1.5797768,0.94761294,0.99986273,0.17832232,178.9755,0.52714866,3.213395e-07,3.1247754e-07,0.009304874,9.188182e-09
1203,0.06553582,0.09041085839271545,0.09023560583591461,0.0,-0.005644692,0.5246341,0.04450201,99.99846,694.7855,167.32137,2.8897746,1.7120355,0.9378522,0.9996547,0.17226082,153.96732,0.43039078,7.7563595e-07,1.3377224e-08,0.009265025,3.7379486e-08
1204,0.064553015,0.08809265494346619,0.08792150765657425,0.0,-0.0057502897,0.5174881,0.049168892,99.95092,696.7662,166.05653,2.8024013,1.681048,0.82408863,0.9999375,0.1739716,48.40544,0.28582215,3.6559888e-07,7.796863e-08,0.0093164155,1.1885447e-08
1205,0.06642891,0.0926622524857521,0.09240735322237015,0.0,-0.006844893,0.54668224,0.042753417,99.83821,690.0751,163.27408,2.907079,1.9359338,0.6890737,0.9994119,0.17414743,67.10809,0.2948917,1.1675351e-07,9.539956e-07,0.009009283,2.0521567e-07
1206,0.064587,0.08910249918699265,0.0888444259762764,0.0,-0.0074860035,0.52215016,0.046646126,99.98729,466.0155,166.14557,2.8716712,1.860574,0.7057979,0.9998319,0.17141724,160.89824,0.34191027,1.2119685e-07,3.6421167e-08,0.009148667,3.2227728e-08
1207,0.06579804,0.09216555953025818,0.09203796088695526,0.0,-0.0057516866,0.5232674,0.04784777,99.81431,657.05945,163.35036,2.983808,1.9168077,0.6577039,0.9996199,0.17465092,42.188198,0.64247066,1.2322217e-06,4.5154172e-07,0.009266529,1.565725e-08
1208,0.06680119,0.08964121341705322,0.08956529945135117,0.0,-0.007040445,0.5278681,0.04408038,99.981514,699.57196,164.15338,2.967789,1.0813385,1.4004177,0.9999467,0.17265855,120.06819,0.8811183,4.2224695e-08,1.2913456e-06,0.009232314,3.0754956e-09
1209,0.06721554,0.09510488063097,0.0948447585105896,0.0,-0.005462507,0.4981436,0.049781565,99.99759,695.0413,165.57631,3.0047581,1.8903006,0.6983056,0.9998332,0.18420322,25.65929,0.612496,2.1351747e-07,2.88044e-07,0.009177661,1.2835386e-08
1210,0.06655747,0.0926244929432869,0.09256021678447723,0.0,-0.0058168685,0.5166594,0.048052806,99.93483,393.03458,164.4874,2.9737048,1.6703886,0.92866087,0.9996908,0.17800502,151.38058,0.5214209,8.231168e-07,7.709732e-08,0.009198115,1.6831745e-08
1211,0.06791501,0.09187500178813934,0.0917394608259201,0.0,-0.005500781,0.5600263,0.037429523,99.99833,698.0379,163.38315,2.9596465,1.6118554,0.93739116,0.999921,0.17535439,96.72011,0.806806,1.6663898e-07,7.8380594e-07,0.00907211,1.5843485e-08
1212,0.06504129,0.09169572591781616,0.0916607528924942,0.0,-0.0056012296,0.5172335,0.047084887,99.977646,620.1111,164.41525,2.9221878,1.8687946,0.7787447,0.99957377,0.17927785,42.214867,0.96820325,1.542204e-07,1.1521547e-06,0.009143159,6.2635768e-09
1213,0.06734928,0.09470921754837036,0.0945417657494545,0.0,-0.006524092,0.5363658,0.044107854,99.99688,601.31384,162.8304,2.9464455,1.7574533,0.8518036,0.999037,0.17917238,160.46571,0.3664279,3.7907884e-07,2.1302921e-07,0.0089949835,2.4266527e-08
1214,0.06492407,0.09248781949281693,0.09240294992923737,0.0,-0.0057237046,0.53164107,0.044527814,99.98775,699.2762,165.82413,3.0522058,1.8540212,0.74172366,0.9997388,0.1761297,40.522057,0.2706964,2.7255876e-07,6.7693753e-07,0.009190411,4.398238e-08
1215,0.06620868,0.09026618301868439,0.09015891700983047,0.0,-0.0061956556,0.52479583,0.045237806,99.82456,679.65955,166.2499,2.900254,2.0806057,0.46440408,0.9994378,0.17519893,124.78586,0.651806,1.401678e-07,1.47021e-06,0.009360516,8.5505995e-08
1216,0.067255855,0.09459211677312851,0.09444695711135864,0.0,-0.006048384,0.5375064,0.04295201,99.84188,697.86554,162.66113,2.954538,1.6603243,0.81160754,0.99969923,0.17971952,114.217285,0.8916254,2.1202425e-08,5.9035557e-07,0.009095825,4.1365354e-08
1217,0.067028776,0.09124142676591873,0.09113133698701859,0.0,-0.0055803144,0.53272146,0.041734133,99.98478,686.93097,165.8769,2.9722726,1.5599986,1.0008079,0.9996094,0.17956841,41.925884,0.81563085,1.1988756e-06,4.6713052e-07,0.009259055,1.0910402e-07
1218,0.06751077,0.09421224892139435,0.09404873847961426,0.0,-0.0055010524,0.53615516,0.045164697,99.9805,695.9689,163.6,3.0408916,1.7208397,0.8737528,0.9986293,0.17361328,42.44414,0.5329953,9.0342115e-07,1.1413351e-06,0.00919689,1.3300424e-07
1219,0.065319695,0.09327439963817596,0.09287885576486588,0.0,-0.005845509,0.5633364,0.038799655,99.99648,696.6915,162.33179,2.977012,1.4005907,1.1681132,0.99991065,0.17509705,106.6113,0.1290305,4.2200955e-07,4.4285713e-07,0.00906903,1.746989e-07
1220,0.06423631,0.09241051226854324,0.09224867820739746,0.0,-0.0058659846,0.5137718,0.045343086,99.981674,623.1482,164.53156,2.971562,1.6413914,0.89090997,0.9989881,0.18150215,128.5434,0.67918134,2.8315077e-07,1.4018245e-06,0.009140103,2.5761514e-07
1221,0.0670922,0.09228979051113129,0.09215790033340454,0.0,-0.005479117,0.53198916,0.044027776,99.959915,697.6784,164.36757,3.0764604,1.7066228,0.85259116,0.99994856,0.17912093,44.11893,0.9091927,4.7855902e-08,1.0199233e-06,0.009232934,1.5555386e-08
1222,0.0652686,0.09357088059186935,0.09309268742799759,0.0,-0.005602141,0.50642556,0.04650752,99.97073,373.34906,161.96576,2.9824631,1.5929732,0.9688855,0.9997157,0.17684244,25.553791,0.4737727,9.787314e-08,2.1717767e-07,0.009328004,1.3260785e-08
1223,0.065980695,0.09466619044542313,0.09437993168830872,0.0,-0.005456884,0.5340923,0.04575123,99.96043,696.8195,163.7193,3.0830536,1.722835,0.86532795,0.9999969,0.18085273,104.8865,0.69673604,3.2902857e-08,2.0619498e-07,0.009244533,4.315914e-08
1224,0.066039264,0.09502388536930084,0.0946803018450737,0.0,-0.005633061,0.50317293,0.047729105,99.953636,357.17184,161.403,3.0105367,2.4232385,0.18351543,0.9996286,0.17809376,73.44958,0.7531077,3.9078527e-06,3.2177654e-06,0.009245273,1.0840392e-07
1225,0.0661869,0.09414517134428024,0.0958448052406311,0.0,0.08589923,0.6333746,0.033832226,99.93565,695.9363,162.66034,2.8887649,1.2142881,1.397369,0.9998717,0.1789014,105.28376,0.6135447,9.2244385e-08,2.315657e-06,0.008658966,3.525914e-08
1226,0.06733404,0.09463491290807724,0.09435654431581497,0.0,-0.005549567,0.53101367,0.040505093,99.99012,472.9881,164.41548,3.0088203,1.790201,0.82106054,0.9998386,0.1775306,132.8817,0.5748322,3.1580183e-07,1.1616243e-06,0.009041889,4.922168e-08
1227,0.0664443,0.09286763519048691,0.09271208941936493,0.0,-0.006479888,0.5302546,0.043525077,99.94164,692.7216,166.07924,2.9224868,1.7996763,0.79807734,0.99969506,0.17819071,90.46023,0.4606241,2.9045378e-07,1.8839918e-06,0.00905749,1.14123075e-07
1228,0.06596504,0.08834376931190491,0.08806759119033813,0.0,-0.006840837,0.5287584,0.04688345,99.76971,687.0362,166.34764,2.8562381,1.4094002,1.1039643,0.9995044,0.17587869,143.93335,0.12977664,2.6527605e-06,8.116163e-07,0.009074576,8.270236e-08
1229,0.06792278,0.09469912946224213,0.0943354070186615,0.0,-0.0054626334,0.52106375,0.04513174,99.97923,699.9805,162.30495,3.1358697,1.8740363,0.7501488,0.99973285,0.17837147,79.53968,0.570307,4.3576325e-08,3.6565814e-07,0.009153932,1.673503e-08
1230,0.06564635,0.09297403693199158,0.09294845163822174,0.0,-0.005599877,0.5207937,0.046727803,99.940704,691.95264,165.62503,2.9287653,1.8534275,0.8050486,0.999592,0.17810516,101.05858,0.19151066,4.2293524e-07,6.6799237e-07,0.009182433,4.3793513e-08
1231,0.06519122,0.09459257125854492,0.09424393624067307,0.0,-0.0054669124,0.5275915,0.047584616,99.956665,495.82666,162.84814,3.1030326,1.8132478,0.76323783,0.99997455,0.17884889,47.661465,0.15951414,9.154879e-08,3.8243394e-07,0.009290657,1.9870196e-08
1232,0.066140376,0.09376794099807739,0.09367777407169342,0.0,-0.006447444,0.5426732,0.041485664,99.99564,698.4035,163.4268,3.034185,1.7930609,0.8061493,0.99997985,0.1757148,192.27818,0.25602698,7.115971e-08,4.6875353e-08,0.009081731,2.2289134e-08
1233,0.06687169,0.09304633736610413,0.09224552661180496,0.0,-0.005787024,0.4690957,0.054861445,99.92192,654.2305,166.03473,2.9160166,1.798065,0.7913544,0.9999516,0.18176126,124.34353,0.42701945,1.5242069e-06,5.916208e-06,0.009275568,5.55122e-10
1234,0.064682804,0.09233848750591278,0.09208529442548752,0.0,-0.0060577616,0.5473244,0.042242058,99.78859,683.93726,164.77058,2.928202,1.650875,0.93714774,0.999985,0.17621788,153.4858,0.7361667,1.3175044e-06,1.4386379e-05,0.008956915,5.970065e-08
1235,0.06552481,0.08931165933609009,0.08904695510864258,0.0,-0.005455584,0.5226055,0.04623363,99.97414,697.5467,164.60373,3.0166976,1.7227004,0.8136109,0.99987304,0.1708857,136.76428,0.75646967,3.6212876e-07,3.7597005e-08,0.009410274,2.1010951e-08
1236,0.06980905,0.09119929373264313,0.09007899463176727,0.0,-0.0075042997,0.56009096,0.044334155,99.99857,699.5653,163.43776,2.867889,1.6727324,0.88827544,0.99993175,0.1746964,78.07632,0.56838304,4.492423e-08,2.4095032e-06,0.009123106,1.8570903e-08
1237,0.067590706,0.09106045961380005,0.09049277007579803,0.0,-0.0065712654,0.5488792,0.04468999,99.9307,690.4214,165.08354,3.0048635,1.7284148,0.7858615,0.99992377,0.17303316,22.863625,0.8459958,7.709521e-08,2.3973251e-07,0.009367796,9.935788e-08
1238,0.06586964,0.0953858494758606,0.09533900767564774,0.0,-0.005651576,0.51729065,0.048479497,99.997696,671.4035,163.86372,3.0277543,1.6618203,0.9198695,0.99986106,0.18213044,52.656082,0.79487866,1.2176876e-07,1.5804575e-06,0.009140608,1.208955e-07
1239,0.066591874,0.09331336617469788,0.09302902221679688,0.0,-0.0057036025,0.54778373,0.043936983,99.96294,694.77216,165.89973,2.988159,1.8219463,0.8306496,0.99967605,0.1790803,48.09084,0.60435915,3.010533e-08,1.2294703e-06,0.009221941,1.2591289e-07
1240,0.06550941,0.09165216982364655,0.09151409566402435,0.0,-0.0058761425,0.5321767,0.041134834,99.85949,697.70746,165.618,2.936431,1.2424074,1.2931545,0.9998171,0.17293437,66.38736,0.83076906,5.4356207e-07,8.4641374e-07,0.009170024,1.2117836e-07
1241,0.06424895,0.09269174933433533,0.09237350523471832,0.0,-0.0056284918,0.53143823,0.04446157,99.931946,618.6625,167.83063,2.8967328,1.8303132,0.74650717,0.9996226,0.1773999,153.2641,0.8478319,1.2739856e-07,1.3295121e-06,0.009128387,1.1038766e-08
1242,0.06525883,0.09135636687278748,0.09094353765249252,0.0,-0.0055892672,0.5334873,0.043839168,99.879105,696.25635,164.582,3.080032,1.7997193,0.80247766,0.9991665,0.17661208,40.23026,0.8955164,5.276474e-07,1.954644e-07,0.00940167,8.1964735e-08
1243,0.06525192,0.095108762383461,0.09484656155109406,0.0,-0.005678668,0.5563966,0.040148962,99.91785,417.13678,163.65717,3.1214223,1.5134631,1.0343556,0.9996133,0.1747908,133.06992,0.7289554,1.1998712e-07,7.16084e-08,0.009140326,4.738933e-09
1244,0.06721709,0.09196633100509644,0.09157655388116837,0.0,-0.005688298,0.500745,0.050507046,99.888016,351.6961,161.76265,3.0097325,1.8247865,0.7295123,0.999864,0.17680833,88.2795,0.37959027,2.0502092e-07,8.160312e-07,0.009387188,1.0324058e-08
1245,0.065167,0.09212218225002289,0.0913303941488266,0.0,-0.007485374,0.53821725,0.047284186,99.96345,677.4499,165.24832,2.7985566,1.4476514,1.1190177,0.9995992,0.17941572,56.568306,0.1394447,3.583306e-08,8.6935125e-07,0.009011699,2.7235181e-08
1246,0.06442309,0.09438789635896683,0.09434837847948074,0.0,-0.0062431567,0.528452,0.046174426,99.99585,694.6683,165.6227,2.9849303,1.714019,0.8903932,0.99971324,0.17670493,70.4743,0.36486343,6.3139225e-07,4.9095056e-06,0.009139112,1.0959394e-07
1247,0.06565885,0.09154266864061356,0.09120681136846542,0.0,-0.007267665,0.5577918,0.04137966,99.957756,651.237,164.70949,2.929399,1.5436364,1.0496937,0.99998546,0.17501602,56.834465,0.8576294,1.794573e-07,6.1408264e-07,0.009138289,4.0963798e-08
1248,0.06406497,0.09509700536727905,0.09485862404108047,0.0,-0.005517644,0.5152368,0.04555639,99.978134,699.91174,163.94173,2.9437442,1.8373152,0.8135975,0.9996553,0.18003373,175.29802,0.9335486,5.231217e-09,5.892772e-07,0.008996789,1.0836042e-08
1249,0.06832236,0.08989860117435455,0.08945786952972412,0.0,-0.0074631274,0.5530745,0.04019324,99.99273,699.1424,165.4865,2.83579,1.5438664,0.988896,0.99988455,0.17328303,118.780655,0.77246785,2.782496e-07,8.1767745e-08,0.00897626,1.8246835e-08
1250,0.06790057,0.09281336516141891,0.09253189712762833,0.0,-0.0065261587,0.5308292,0.041959796,99.6162,606.80646,161.31432,2.9722168,1.4749826,1.0835345,0.999796,0.1767481,177.45195,0.14755628,7.590252e-07,8.4548077e-07,0.009054667,4.5809305e-08
1251,0.067931965,0.09292082488536835,0.09278183430433273,0.0,-0.0056980057,0.5083244,0.048561938,99.86009,676.15845,166.66893,2.9219728,2.1900084,0.4406609,0.9979762,0.17831472,113.553024,0.90686,3.4943553e-06,6.14063e-07,0.0092510255,3.623155e-07
1252,0.06735664,0.09148604422807693,0.09129203855991364,0.0,-0.005545038,0.5134686,0.046325527,99.9711,534.6066,165.56885,2.9814591,1.9541461,0.59300065,0.99999344,0.18024388,119.949524,0.83475685,1.4075334e-07,6.85936e-07,0.009259814,6.300974e-09
1253,0.0647277,0.09439986199140549,0.09427444636821747,0.0,-0.00577525,0.5368164,0.045428433,99.8558,687.79175,165.29659,3.0109117,1.8710922,0.7618417,0.9995677,0.1792347,81.43547,0.63096726,4.4638207e-07,8.37452e-07,0.009148765,5.038457e-08
1254,0.064758234,0.09319530427455902,0.0930028036236763,0.0,-0.0054754796,0.51754016,0.04465202,99.94453,698.2923,164.81487,3.004033,2.0597339,0.58481604,0.9999224,0.17612132,38.249504,0.8278655,2.838912e-07,8.947115e-07,0.009131409,2.7386111e-08
1255,0.06627842,0.09134096652269363,0.0911426991224289,0.0,-0.0055350806,0.5387658,0.04185683,99.98148,680.49994,162.50717,2.9234056,1.7255588,0.78587204,0.9997741,0.17728081,109.71986,0.39900175,3.9515623e-08,6.1203633e-07,0.009174177,4.347828e-08
1256,0.06493362,0.09679455310106277,0.09640451520681381,0.0,-0.005535591,0.5067189,0.04846151,99.63801,699.88635,162.33917,3.17983,2.0415943,0.60178274,0.9998337,0.17858706,101.153725,0.65034604,5.1163465e-07,7.268125e-07,0.009159396,1.1554624e-08
1257,0.06722358,0.09109241515398026,0.0908491387963295,0.0,-0.0063989214,0.54487455,0.043038618,99.99352,698.7368,165.55334,2.866802,1.8172952,0.76410663,0.9994761,0.1761616,53.222836,0.1029291,1.2810666e-07,2.1615993e-07,0.009099327,3.630037e-08
1258,0.063353784,0.09236293286085129,0.09230685979127884,0.0,-0.005470283,0.5260754,0.0469113,99.9951,698.6568,164.35995,3.0271225,1.7405802,0.8322756,0.9999661,0.17666812,29.096598,0.38843998,6.6184227e-09,4.7411596e-08,0.009206391,1.44303005e-08
1259,0.06430848,0.08910518884658813,0.08878930658102036,0.0,-0.0074697547,0.5380724,0.04240296,99.91045,685.9221,165.82414,2.8602784,1.6275703,0.96367526,0.9999839,0.17397125,46.43341,0.38189906,2.1857424e-07,6.5189994e-07,0.00899804,4.475108e-08
1260,0.066185735,0.09247468411922455,0.09229311347007751,0.0,-0.007387265,0.5476384,0.040353402,99.95381,698.6359,162.9883,3.0229094,2.017884,0.6813374,0.9999501,0.17004032,76.18514,0.23812993,1.9066015e-07,1.0815044e-06,0.008993016,2.0968765e-08
1261,0.06931762,0.09458426386117935,0.09442360699176788,0.0,-0.006160785,0.50181043,0.051661853,99.97905,377.18024,164.63658,2.9942803,1.8528183,0.6787244,0.99892396,0.18321453,77.24267,0.4360723,6.611981e-08,5.339234e-06,0.009273503,1.476099e-07
1262,0.06594118,0.09528852999210358,0.09474022686481476,0.0,-0.0054804515,0.50531095,0.04963959,98.60565,691.033,161.34465,3.1018481,1.7880973,0.6770123,0.9976156,0.18078034,49.514915,0.17051192,3.071978e-07,1.1660268e-05,0.009374015,2.6154206e-07
1263,0.066493765,0.09157689660787582,0.09144739806652069,0.0,-0.0056858296,0.5032749,0.05047195,99.826126,633.439,164.6801,3.003162,2.1487396,0.3832135,0.9996781,0.18035588,22.133013,0.8500382,2.6580094e-06,6.260387e-06,0.009310332,8.947498e-08
1264,0.065320335,0.09585932642221451,0.09569557011127472,0.0,-0.007446414,0.5086222,0.047881115,99.91909,400.16235,163.52095,2.9450955,1.9025991,0.64143026,0.99796706,0.17837878,141.4965,0.27270803,8.0526286e-07,2.923867e-06,0.009045847,2.6853922e-08
1265,0.06683612,0.09174022823572159,0.09129901230335236,0.0,-0.0058072223,0.523228,0.04874796,99.68333,695.8913,167.51694,2.7838333,1.5085094,1.0208284,0.9995165,0.17512937,173.42216,0.5369229,1.1091948e-06,4.057236e-06,0.009174937,1.12299546e-07
1266,0.06539397,0.09596388787031174,0.0957510694861412,0.0,-0.0057776356,0.5336186,0.041231897,99.994484,579.8374,163.63669,3.0403774,1.6565965,0.95602775,0.9997001,0.18027566,129.62163,0.36075163,8.413125e-08,1.5075332e-06,0.008961904,1.6381538e-08
1267,0.066804305,0.09268581867218018,0.09263429045677185,0.0,-0.0055287513,0.50934196,0.05061081,99.70175,619.07666,165.7228,2.943153,1.8676597,0.82850534,0.99836075,0.17939806,101.399666,0.035146154,3.0657206e-06,4.1885474e-07,0.009268965,3.510922e-07
1268,0.06476807,0.09269417077302933,0.09227608144283295,0.0,-0.005476051,0.52248424,0.042945307,99.85664,697.49445,164.1807,3.0694063,1.6559612,1.0003682,0.9995275,0.17626204,169.04274,0.85315365,1.38728e-06,2.8926613e-07,0.009296281,7.455438e-09
1269,0.06551714,0.09497231245040894,0.09471671283245087,0.0,-0.0055584344,0.50748605,0.047813483,99.96319,697.27673,163.14687,3.0741224,1.8681375,0.6586559,0.9999123,0.17695726,56.21773,0.20588799,3.0435004e-07,1.8654661e-07,0.009172816,2.5850364e-09
1270,0.06770969,0.09593850374221802,0.0958624854683876,0.0,-0.005471213,0.53952044,0.0424206,99.98408,691.79,164.39,3.0065958,1.6538317,0.9175073,0.9989093,0.17913306,90.770935,0.49359646,4.6963876e-07,2.060227e-06,0.009038532,2.4410864e-08
1271,0.06804514,0.0934971496462822,0.09323175251483917,0.0,-0.0068532457,0.5164688,0.045165565,99.909256,692.08636,164.68565,3.0462036,1.8110088,0.7215381,0.9997498,0.17270881,82.13792,0.98464435,3.1457705e-07,8.244091e-07,0.009242638,3.3275008e-08
1272,0.06607179,0.0944560170173645,0.09434198588132858,0.0,-0.0058794897,0.5241963,0.044173263,99.887474,451.22766,162.18184,3.0090518,1.9825897,0.5527503,0.99984974,0.17964767,188.93118,0.36679515,1.6162825e-07,2.5243753e-07,0.009121792,2.4329752e-08
1273,0.06566242,0.09108938276767731,0.09092159569263458,0.0,-0.005525279,0.52638006,0.047164723,99.9485,460.18027,165.93932,2.9141767,1.844123,0.69032294,0.9999634,0.17818287,147.34164,0.9798422,2.1664513e-07,2.722477e-08,0.009292047,3.4232926e-08
1274,0.06558998,0.09091451019048691,0.09053307771682739,0.0,-0.0074572903,0.54912716,0.04154872,99.98819,649.16095,166.2734,2.8576632,1.6760223,0.8909259,0.99977106,0.17554173,146.39516,0.69640696,1.7146809e-07,1.0808384e-06,0.009034067,1.7846695e-09
1275,0.06676622,0.09290330857038498,0.09267236292362213,0.0,-0.006661617,0.5258009,0.042909466,99.770676,387.02203,160.63547,3.020579,1.9518874,0.6004056,0.99998474,0.17907798,21.903849,0.6823144,4.632763e-08,4.1020456e-08,0.009010074,1.3303007e-07
1276,0.06623286,0.09446461498737335,0.09427722543478012,0.0,-0.0060313153,0.51397693,0.04921212,99.95679,655.85657,166.96472,2.953798,1.8886955,0.6906335,0.9998182,0.179523,27.752846,0.090960264,7.209018e-07,2.790602e-07,0.009130097,5.4219594e-08
1277,0.06462992,0.09428977221250534,0.09401311725378036,0.0,-0.005527255,0.52273744,0.043713745,99.87748,692.0443,163.01634,3.0408123,1.6477476,0.9088709,0.9999505,0.18047844,71.45882,0.5102092,1.6240362e-07,1.6433281e-06,0.00921074,1.3142918e-08
1278,0.06617496,0.09057772159576416,0.09052249044179916,0.0,-0.0054878867,0.5316344,0.04423772,99.79178,683.15216,164.81418,2.930936,1.7601085,0.85226923,0.9999869,0.17369467,161.57707,0.7836332,3.803842e-07,2.5723775e-06,0.009304158,1.8599638e-07
1279,0.067033045,0.09321628510951996,0.09444987773895264,0.0,0.089330666,0.6142093,0.03352012,99.95817,697.9865,163.11331,2.9510117,1.7443565,0.86138034,0.9998846,0.18166137,77.90145,0.7616582,1.1544838e-07,3.303751e-06,0.008818066,2.123299e-08
1280,0.06580177,0.09285573661327362,0.09265308827161789,0.0,-0.0059335437,0.54998845,0.041531976,99.98505,695.4369,165.01346,3.0311525,1.7543696,0.7896663,0.999935,0.17548758,118.06712,0.018169906,1.8104434e-07,7.628509e-07,0.009285799,5.5110952e-08
1281,0.0651484,0.09417514503002167,0.09403112530708313,0.0,-0.005694636,0.53558946,0.0445831,99.98981,662.32745,163.53325,2.9962897,1.9845779,0.5961599,0.99960923,0.18047205,136.75223,0.6720523,6.5438006e-09,1.0289523e-06,0.009196035,2.0855309e-08
1282,0.065805286,0.09596376866102219,0.0956425741314888,0.0,-0.0065350668,0.5432897,0.042257283,99.94499,692.5251,164.77747,2.964977,1.7176034,0.97439754,0.9999592,0.18046029,171.07623,0.108362846,8.034724e-08,7.2000375e-07,0.008908773,2.2447646e-08
1283,0.066317864,0.08952299505472183,0.08938192576169968,0.0,-0.007270901,0.54749644,0.04240446,99.88162,697.0302,166.04433,2.994675,1.6062949,0.92074406,0.999868,0.17142148,144.0245,0.44969591,5.594275e-07,3.5234373e-07,0.009214434,5.130607e-11
1284,0.06598346,0.09376194328069687,0.0935664251446724,0.0,-0.005558614,0.5121597,0.046669293,99.91189,670.6319,162.94655,2.9366848,1.3875746,1.188432,0.9993849,0.18044399,82.35016,0.43790597,1.09696664e-07,2.6546384e-06,0.0091342935,5.6607554e-08
1285,0.06671361,0.09257753938436508,0.0924232080578804,0.0,-0.0056443284,0.5358885,0.0451439,99.761856,699.021,166.3846,2.9640772,1.7729677,0.8286614,0.9996232,0.17777723,153.49062,0.653045,8.212259e-08,1.8021352e-07,0.009230108,4.4106436e-08
1286,0.064692594,0.09231176227331161,0.09291411191225052,0.0,-0.005750825,0.4538925,0.052718762,96.356476,634.39124,155.31944,2.884425,3.2097435,6.80531,0.99970067,7.851322e-09,37.285503,0.013634427,0.006783981,3.962727e-07,0.00017665682,0.5202466
1287,0.066909485,0.09498167783021927,0.09470181167125702,0.0,-0.005573494,0.52097183,0.043831944,99.98085,677.0941,165.27873,3.0312867,2.0020537,0.60639745,0.99949336,0.17870097,126.42605,0.68736064,2.6837663e-08,3.2783996e-06,0.009021563,5.7195837e-08
1288,0.06553544,0.0901210829615593,0.08994452655315399,0.0,-0.0061673764,0.5525613,0.041417535,99.98156,697.8017,165.0606,2.9286115,1.696738,0.81729865,0.99937755,0.1713588,26.273827,0.49813774,2.6801516e-08,1.0220839e-06,0.009212118,5.892463e-08
1289,0.06942717,0.09131111949682236,0.09108845144510269,0.0,-0.0063773408,0.5271247,0.048097923,99.98966,690.8121,167.01735,2.936812,1.7144817,0.86455685,0.9999504,0.17480229,101.89603,0.29466,1.04689974e-07,3.0036955e-07,0.009184104,2.5740645e-08
1290,0.067285836,0.09397898614406586,0.09301216900348663,0.0,-0.0066236686,0.5670086,0.042002052,99.98513,698.9019,165.6129,2.9192405,1.7423412,0.854943,0.9999141,0.17953096,92.2354,0.81909055,6.009373e-08,1.2130883e-07,0.008995794,3.665525e-08
1291,0.06402273,0.09356921911239624,0.09317176043987274,0.0,-0.005613253,0.51408714,0.04637784,99.96034,663.46674,167.91782,3.0534368,1.873465,0.79948986,0.9998184,0.18029523,76.8513,0.5343969,4.7831006e-10,2.543313e-07,0.009285046,2.6812076e-08
1292,0.06614186,0.09154685586690903,0.09127859026193619,0.0,-0.00598078,0.5252723,0.041679185,99.88594,699.68536,164.00572,2.9098732,1.4516369,1.0767815,0.9996286,0.17923771,177.77223,0.9125521,4.1838695e-07,1.931434e-07,0.009076456,1.9515692e-08
